node_id,x,y,z
357,-0.06590808456281141,0.0,0.02358228973745555
358,-0.06327925051864099,0.0,0.029928856540119866
359,-0.060041002700019,0.0,0.03598719209352561
360,-0.0562245272036451,0.0,0.0416989513144704
361,-0.05186657877484711,0.0,0.047009126839291336
362,-0.04700912683929122,0.0,0.051866578774847204
363,-0.041698951314470274,0.0,0.05622452720364519
364,-0.03598719209352548,0.0,0.06004100270001908
365,-0.029928856540119727,0.0,0.06327925051864104
366,-0.0235822897374554,0.0,0.06590808456281146
367,-0.017008612593228493,0.0,0.06790218772361808
368,-0.010271133211875368,0.0,0.06924235569753467
369,-0.0034347372029193287,0.0,0.06991568193436207
370,-0.014079204322445027,0.0,0.019006357309297908
371,0.012909966257847075,0.0,-0.01870331507205452
372,0.02025034631108426,0.0,0.010579645125284521
373,-0.01701552563883431,0.0,-0.015413483005320295
374,-0.022460920473137226,0.0,0.0052687362226846255
375,-0.0035552881936628763,0.0,-0.023255088209129995
376,0.008058829830454833,0.0,0.021249387878879294
377,0.022065840511020687,0.0,-0.005438741215160835
378,-0.022460884341503874,0.0,-0.005152877555251734
379,-0.003383826780025483,0.0,0.02154534653406433
380,0.008564801603139044,0.0,-0.022378055655592213
381,0.007077087419668272,0.0,-0.01605418690473169
382,0.011949084243819557,0.0,-0.01186023817769348
383,0.00573160323831978,0.0,-0.009205712430951385
384,0.010975557782383044,0.0,-0.004938838741945925
385,0.004690999184305715,0.0,-0.0022920983791727056
386,-0.0007775074188973495,0.0,-0.006595868074651669
387,-0.0017618980519426564,0.0,0.0003284630832690004
388,0.0037426788335049714,0.0,0.004632986911023358
389,-0.002733736768251231,0.0,0.007250342374426648
390,-0.00726319680380514,0.0,-0.003975114815715782
391,-0.00605636644268166,0.0,-0.010719373421707232
392,0.00274752047373387,0.0,0.011490357252855854
393,0.009106537526265463,0.0,0.00842390034110247
394,-0.0033295594732964903,0.0,0.013858097860014693
395,-0.008926877974770861,0.0,0.00952943864382782
396,-0.013318681553032707,0.0,-0.009013521408055601
397,-0.013200231765594992,0.0,-0.0014603612692334345
398,0.0006611477684485419,0.0,-0.013350122429187587
